[0.025, 0.0]
[4.275, 1.2533308915848984]
[4.325, 1.1707536056026968]
[4.375, 1.0641646233061315]
[4.425000000000001, 0.9949371385458661]
[4.475, 0.9335031703791724]
[4.525, 0.8684952078308268]
[4.575, 0.8220993095497561]
[4.625, 0.781757126326697]
[4.675000000000001, 0.7274135628087919]
[4.725, 0.707021996608723]
[4.775, 0.6749328723716103]
[4.825000000000001, 0.633969784132867]
[4.875, 0.6211186438520906]
[4.925000000000001, 0.6131548097162458]
[4.975, 0.5809496264530991]
[5.025, 0.572364293720706]
[5.075000000000001, 0.5632035857998728]
[5.125, 0.5551206609858493]
[5.175000000000001, 0.5442582305081495]
[5.225, 0.5509253462516832]
[5.275, 0.5434851430459877]
[5.325000000000001, 0.5456233016850339]
[5.375, 0.5568510456653764]
[5.425000000000001, 0.5571613154571077]
[5.475, 0.5650415124509127]
[5.525, 0.5626284613538453]
[5.575000000000001, 0.5821403327211045]
[5.625, 0.5928342184330526]
[5.675000000000001, 0.6077582472460126]
[5.725, 0.6187460756440261]
[5.775, 0.6519787524635191]
[5.825000000000001, 0.6666444794134465]
[5.875, 0.6792782603809557]
[5.925000000000001, 0.7006272110975755]
[5.975, 0.7404156910862806]
[6.025, 0.7614886349462126]
[6.075000000000001, 0.7917973230948983]
[6.125, 0.825270331014201]
[6.175000000000001, 0.8603461186892143]
[6.225, 0.8945622014975385]
[6.275, 0.922693859245079]
[6.325000000000001, 0.9463468608471803]
[6.375, 0.9764037974473722]
[6.425000000000001, 1.003212658651849]
[6.475, 1.0257306466852953]
[6.525, 1.04823486499184]
[6.575000000000001, 1.0615730861525896]
[6.625, 1.0828168484286391]
[6.675000000000001, 1.1127729836024678]
[6.725, 1.1350623370290793]
[6.775, 1.1421934520232766]
[6.825000000000001, 1.1479290052046591]
[6.875, 1.1650360749987339]
[6.925000000000001, 1.1651982138678536]
[6.975, 1.1828216854718565]
[7.025, 1.191180895994309]
[7.075000000000001, 1.183807557354748]
[7.125, 1.191422663971711]
[7.175000000000001, 1.1852851138173606]
[7.225, 1.1915849941148362]
[7.275, 1.1849301563781984]
[7.325000000000001, 1.1770843764435246]
[7.375, 1.1566821512278225]
[7.425000000000001, 1.135560736096647]
[7.475, 1.1285408689867404]
[7.525, 1.1038172372501833]
[7.575000000000001, 1.0867618139695863]
[7.625, 1.069061105070046]
[7.675000000000001, 1.0474643949708426]
[7.725, 1.017513529861711]
[7.775, 0.998074222435076]
[7.825000000000001, 0.9835445229671452]
[7.875, 0.9494039336301752]
[7.925000000000001, 0.9354632558577232]
[7.975, 0.9140896473543855]
[8.025, 0.9066174103695891]
[8.075, 0.8865398424194484]
[8.125, 0.8677286075520213]
[8.175, 0.8567891467492309]
[8.225000000000001, 0.8444452119382626]
[8.275, 0.8306267331071738]
[8.325, 0.8258916998925037]
[8.375, 0.8181470489836753]
[8.425, 0.8094904583845698]
[8.475000000000001, 0.8106261705767059]
[8.525, 0.8037080660381751]
[8.575, 0.8013765944333888]
[8.625, 0.7990286288986147]
[8.675, 0.803287914710379]
[8.725000000000001, 0.801531609558067]
[8.775, 0.8073007106003255]
[8.825, 0.8110590713934213]
[8.875, 0.8272428029819028]
[8.925, 0.8358176711616716]
[8.975000000000001, 0.8369301283417555]
[9.025, 0.8520235426802476]
[9.075, 0.8531825111394168]
[9.125, 0.8603499647702597]
[9.175, 0.8699184641057042]
[9.225000000000001, 0.8871812169282166]
[9.275, 0.9064187907683623]
[9.325, 0.9097247429604814]
[9.375, 0.923119307985822]
[9.425, 0.940346859628751]
[9.475000000000001, 0.9420038326086285]
[9.525, 0.9605110521583757]
[9.575000000000001, 0.9669899645542395]
[9.625, 0.9804034944124883]
[9.675, 0.9979844678650572]
[9.725000000000001, 0.9944937340218807]
[9.775, 1.0144977870873582]
[9.825000000000001, 1.0188639059985234]
[9.875, 1.0266755885785779]
[9.925, 1.0325885039129208]
