[0.025, 0.0]
[4.275, 1.855950027076639]
[4.325, 1.6942898039178809]
[4.375, 1.571359571874668]
[4.425000000000001, 1.4756106433771685]
[4.475, 1.3666578510464484]
[4.525, 1.3060015944199115]
[4.575, 1.2087207049679034]
[4.625, 1.1537821140564046]
[4.675000000000001, 1.0722816147468979]
[4.725, 1.0342715571501353]
[4.775, 0.9904900473364017]
[4.825000000000001, 0.9450701201284097]
[4.875, 0.9386404930743345]
[4.925000000000001, 0.9065896135185115]
[4.975, 0.8898361945301513]
[5.025, 0.8565787283521014]
[5.075000000000001, 0.855414551584101]
[5.125, 0.8302361356509318]
[5.175000000000001, 0.8256837522429338]
[5.225, 0.8125438901869207]
[5.275, 0.8043667179178019]
[5.325000000000001, 0.8331711384584524]
[5.375, 0.8240422956707306]
[5.425000000000001, 0.8199623878907945]
[5.475, 0.8287383235232294]
[5.525, 0.8601452811363764]
[5.575000000000001, 0.8728404533699905]
[5.625, 0.8803559448947768]
[5.675000000000001, 0.8937842374465177]
[5.725, 0.9405826646764158]
[5.775, 0.9438196256301462]
[5.825000000000001, 0.9644249490845643]
[5.875, 0.9956904565067949]
[5.925000000000001, 1.0225221057913467]
[5.975, 1.0695307538472485]
[6.025, 1.1076380118085805]
[6.075000000000001, 1.1481470933025002]
[6.125, 1.1800907859052026]
[6.175000000000001, 1.211419106246219]
[6.225, 1.2730500331569665]
[6.275, 1.279485199757424]
[6.325000000000001, 1.3305990553282052]
[6.375, 1.3353171455551975]
[6.425000000000001, 1.3875314533701468]
[6.475, 1.4136313720386458]
[6.525, 1.4381991358541124]
[6.575000000000001, 1.471419330193953]
[6.625, 1.4822625631191186]
[6.675000000000001, 1.5125833577763084]
[6.725, 1.5091221342062289]
[6.775, 1.537618750026264]
[6.825000000000001, 1.5517280824875443]
[6.875, 1.554881560259054]
[6.925000000000001, 1.5641316796851414]
[6.975, 1.573700807706833]
[7.025, 1.5825930410899813]
[7.075000000000001, 1.5809850230689264]
[7.125, 1.55670151855696]
[7.175000000000001, 1.541107690903574]
[7.225, 1.5453758460307585]
[7.275, 1.5272838933337014]
[7.325000000000001, 1.5111169665146074]
[7.375, 1.4735704180042934]
[7.425000000000001, 1.4430760260249946]
[7.475, 1.4210903102279544]
[7.525, 1.399262029480996]
[7.575000000000001, 1.3790220410999487]
[7.625, 1.334306247412209]
[7.675000000000001, 1.3054812552927806]
[7.725, 1.2844537452990685]
[7.775, 1.2711298145025072]
[7.825000000000001, 1.2146152661669927]
[7.875, 1.1982182087242048]
[7.925000000000001, 1.1821376436567037]
[7.975, 1.1575950347111335]
[8.025, 1.1261478048159874]
[8.075, 1.1044625262103696]
[8.125, 1.0905035263549447]
[8.175, 1.0866294466150848]
[8.225000000000001, 1.058679199228659]
[8.275, 1.0685555732087795]
[8.325, 1.0514357216893806]
[8.375, 1.0424607604344107]
[8.425, 1.0324680527716472]
[8.475000000000001, 1.0314096795256786]
[8.525, 1.028179044169837]
[8.575, 1.0276121037454329]
[8.625, 1.029908871041081]
[8.675, 1.0197365966435594]
[8.725000000000001, 1.0322707541812621]
[8.775, 1.0292829403519237]
[8.825, 1.0572214181172435]
[8.875, 1.065959208212676]
[8.925, 1.0648007215060225]
[8.975000000000001, 1.0720494522716084]
[9.025, 1.074331771618793]
[9.075, 1.0992928508911726]
[9.125, 1.1021984257326227]
[9.175, 1.1174716180209288]
[9.225000000000001, 1.1369698279930402]
[9.275, 1.1367430321454006]
[9.325, 1.15415656416521]
[9.375, 1.1543623347064054]
[9.425, 1.1639764452120058]
[9.475000000000001, 1.1765475107546053]
[9.525, 1.191422434529604]
[9.575000000000001, 1.1967658505047225]
[9.625, 1.2039905872475893]
[9.675, 1.2105894190539934]
[9.725000000000001, 1.2124743962951787]
[9.775, 1.2249096186420365]
[9.825000000000001, 1.2228365746667587]
[9.875, 1.233850835027753]
[9.925, 1.2314085242101365]
