[0.025, 0.0]
[4.225, 1.4663161686255521]
[4.275, 1.3918960940359293]
[4.325, 1.3171464741449688]
[4.375, 1.2685263334244448]
[4.425000000000001, 1.2036669431193359]
[4.475, 1.1791937886622617]
[4.525, 1.1071566007318059]
[4.575, 1.0681205692634477]
[4.625, 1.0257479085551584]
[4.675000000000001, 1.0075807058877146]
[4.725, 0.9745247494164332]
[4.775, 0.9376312957497819]
[4.825000000000001, 0.9137205382286244]
[4.875, 0.8955901411476572]
[4.925000000000001, 0.884502048245929]
[4.975, 0.8519354013006585]
[5.025, 0.8398771708965582]
[5.075000000000001, 0.8408298793263137]
[5.125, 0.8284832201517237]
[5.175000000000001, 0.814645683234207]
[5.225, 0.8206196322147722]
[5.275, 0.8048020284048231]
[5.325000000000001, 0.825568120789755]
[5.375, 0.8073585621435682]
[5.425000000000001, 0.80802997658568]
[5.475, 0.8038551685568459]
[5.525, 0.8207196420397439]
[5.575000000000001, 0.8373160650500414]
[5.625, 0.8302357237816889]
[5.675000000000001, 0.8543194161967756]
[5.725, 0.8507712378804582]
[5.775, 0.8913448802186885]
[5.825000000000001, 0.9047190554171247]
[5.875, 0.9216447436848814]
[5.925000000000001, 0.9396614861485769]
[5.975, 0.9441342208212389]
[6.025, 0.9552602965173469]
[6.075000000000001, 1.0089638420559295]
[6.125, 1.017126174943813]
[6.175000000000001, 1.0194344924669658]
[6.225, 1.0508764898820364]
[6.275, 1.0787900707192275]
[6.325000000000001, 1.1138507086655554]
[6.375, 1.1263725650201977]
[6.425000000000001, 1.1346778073329256]
[6.475, 1.1619140834970816]
[6.525, 1.19085069431534]
[6.575000000000001, 1.1841494142067213]
[6.625, 1.219931782074289]
[6.675000000000001, 1.2232526146852492]
[6.725, 1.2486835015735644]
[6.775, 1.248475850980393]
[6.825000000000001, 1.2507340395315314]
[6.875, 1.2735566206792266]
[6.925000000000001, 1.270740434641246]
[6.975, 1.2705061860748972]
[7.025, 1.2903745525337262]
[7.075000000000001, 1.2709292660864377]
[7.125, 1.267896304408435]
[7.175000000000001, 1.2644950074698882]
[7.225, 1.2444939230354035]
[7.275, 1.24624247385136]
[7.325000000000001, 1.239811175846197]
[7.375, 1.2202463662204088]
[7.425000000000001, 1.2019279475817186]
[7.475, 1.1868432293671123]
[7.525, 1.1711993828466858]
[7.575000000000001, 1.1572957729983115]
[7.625, 1.1541663872515686]
[7.675000000000001, 1.14392600226641]
[7.725, 1.1356746941357414]
[7.775, 1.098734631274624]
[7.825000000000001, 1.0923846212619284]
[7.875, 1.0773449776588837]
[7.925000000000001, 1.0563300531527235]
[7.975, 1.0564113039392096]
[8.025, 1.046921891329183]
[8.075, 1.0399929607932072]
[8.125, 1.023169980875356]
[8.175, 1.018493828012916]
[8.225000000000001, 1.0018641887728346]
[8.275, 0.9978661867667967]
[8.325, 0.9907565423889702]
[8.375, 0.994173512691352]
[8.425, 0.9889710127013234]
[8.475000000000001, 0.9803265021754318]
[8.525, 0.9883897075120385]
[8.575, 0.9811307512808574]
[8.625, 0.9696256374968567]
[8.675, 0.9790702862729466]
[8.725000000000001, 0.9761235949166726]
[8.775, 0.9826455160144196]
[8.825, 0.983719770782286]
[8.875, 0.9863309033683226]
[8.925, 1.0004243264565085]
[8.975000000000001, 0.9994630826618703]
[9.025, 1.0087117386898379]
[9.075, 1.0099020596313373]
[9.125, 1.0255232486769776]
[9.175, 1.01815800469266]
[9.225000000000001, 1.023309701807367]
[9.275, 1.0375458520235632]
[9.325, 1.0412074218128329]
[9.375, 1.049919374688384]
[9.425, 1.0537979002230857]
[9.475000000000001, 1.0612171027116966]
[9.525, 1.0686880294371301]
[9.575000000000001, 1.0677619378956291]
[9.625, 1.084502853578056]
[9.675, 1.081668435986513]
[9.725000000000001, 1.0889086646098944]
[9.775, 1.0912991784262238]
[9.825000000000001, 1.096207863352909]
[9.875, 1.097473552281886]
[9.925, 1.104044230683122]
