[0.025, 0.0]
[4.225, 1.4595144422658461]
[4.275, 1.3747581159763105]
[4.325, 1.2622491484416163]
[4.375, 1.2014414158615596]
[4.425000000000001, 1.1496252597499577]
[4.475, 1.0793422130936967]
[4.525, 1.021717244087513]
[4.575, 0.9694802432251198]
[4.625, 0.9282196386427816]
[4.675000000000001, 0.8879450630914864]
[4.725, 0.8625266425556212]
[4.775, 0.8583963461883495]
[4.825000000000001, 0.8057155002549451]
[4.875, 0.7881682914348784]
[4.925000000000001, 0.7823595518270217]
[4.975, 0.7546860791381625]
[5.025, 0.7317969772474697]
[5.075000000000001, 0.7290454235698623]
[5.125, 0.718141802412141]
[5.175000000000001, 0.7315887377423145]
[5.225, 0.734182569191393]
[5.275, 0.7096431559419855]
[5.325000000000001, 0.7052012455628547]
[5.375, 0.7202510288032598]
[5.425000000000001, 0.7404678408512022]
[5.475, 0.7282362300875787]
[5.525, 0.7295726413917956]
[5.575000000000001, 0.7499073727364811]
[5.625, 0.7629751522421397]
[5.675000000000001, 0.7761414845782414]
[5.725, 0.7868101395208368]
[5.775, 0.8097658845859378]
[5.825000000000001, 0.8177638769456689]
[5.875, 0.8396054595924212]
[5.925000000000001, 0.8749998711528048]
[5.975, 0.8945856447985283]
[6.025, 0.9108001319944897]
[6.075000000000001, 0.9424207426610778]
[6.125, 0.9692750703401919]
[6.175000000000001, 0.9960867271428527]
[6.225, 1.0162301520012869]
[6.275, 1.0343140151870425]
[6.325000000000001, 1.0580463226210286]
[6.375, 1.100961190514803]
[6.425000000000001, 1.1174537637891486]
[6.475, 1.1464557348882043]
[6.525, 1.1543305914658724]
[6.575000000000001, 1.155959375721992]
[6.625, 1.199493999678734]
[6.675000000000001, 1.2079504260971616]
[6.725, 1.2247885777667493]
[6.775, 1.2377317432562847]
[6.825000000000001, 1.2538996665350348]
[6.875, 1.2482931194699127]
[6.925000000000001, 1.266305040454016]
[6.975, 1.2817337765203851]
[7.025, 1.2636356058684477]
[7.075000000000001, 1.2677910499226468]
[7.125, 1.2493788776235677]
[7.175000000000001, 1.252854086802732]
[7.225, 1.2552793827366224]
[7.275, 1.244507650274309]
[7.325000000000001, 1.2291840942532106]
[7.375, 1.2015902024909293]
[7.425000000000001, 1.2034616896761245]
[7.475, 1.1851138304681745]
[7.525, 1.16467233740429]
[7.575000000000001, 1.143277385438439]
[7.625, 1.1172742756688536]
[7.675000000000001, 1.1055463787048156]
[7.725, 1.0837882024079433]
[7.775, 1.0686104208102383]
[7.825000000000001, 1.0470658051935438]
[7.875, 1.045724789635353]
[7.925000000000001, 1.0323374075309397]
[7.975, 0.9979411555756958]
[8.025, 1.0006161633801987]
[8.075, 0.9841884604579627]
[8.125, 0.9792440774962211]
[8.175, 0.9665431283576034]
[8.225000000000001, 0.9525079328303703]
[8.275, 0.950340354884606]
[8.325, 0.9393081222817901]
[8.375, 0.930432968984906]
[8.425, 0.940066600175036]
[8.475000000000001, 0.9251768350492799]
[8.525, 0.9283735711675954]
[8.575, 0.9327126757969254]
[8.625, 0.9367261763483936]
[8.675, 0.9209251595364134]
[8.725000000000001, 0.9420738777793668]
[8.775, 0.9396124625094507]
[8.825, 0.9467520366884379]
[8.875, 0.9468690885782002]
[8.925, 0.9442275204250513]
[8.975000000000001, 0.9553660393001137]
[9.025, 0.9595041203173804]
[9.075, 0.9714619684701118]
[9.125, 0.9867220158434529]
[9.175, 0.9899259962862108]
[9.225000000000001, 0.9935408984910877]
[9.275, 1.0044240341768325]
[9.325, 1.0024756599057036]
[9.375, 1.0120948283270608]
[9.425, 1.0275093048202573]
[9.475000000000001, 1.031175304903687]
[9.525, 1.0399985963576721]
[9.575000000000001, 1.0463709158782528]
[9.625, 1.0522679844817646]
[9.675, 1.0665937257937326]
[9.725000000000001, 1.0609055328471608]
[9.775, 1.0727709216496497]
[9.825000000000001, 1.0736205794090021]
[9.875, 1.0788002029033716]
[9.925, 1.0741985802007261]
